Nose_x,Nose_y,Neck_x,Neck_y,RShoulder_x,RShoulder_y,RElbow_x,RElbow_y,RWrist_x,RWrist_y,LShoulder_x,LShoulder_y,LElbow_x,LElbow_y,LWrist_x,LWrist_y,MidHip_x,MidHip_y,RHip_x,RHip_y,RKnee_x,RKnee_y,RAnkle_x,RAnkle_y,LHip_x,LHip_y,LKnee_x,LKnee_y,LAnkle_x,LAnkle_y,REye_x,REye_y,LEye_x,LEye_y,REar_x,REar_y,LEar_x,LEar_y,LBigToe_x,LBigToe_y,LSmallToe_x,LSmallToe_y,LHeel_x,LHeel_y,RBigToe_x,RBigToe_y,RSmallToe_x,RSmallToe_y,RHeel_x,RHeel_y,pred_b,pred
889.804,348.468,900.2589999999999,434.734,847.9010000000002,432.039,842.65,539.271,800.82,523.614,950.054,442.5,973.63,565.488,913.311,570.5830000000002,889.898,672.705,855.818,667.5010000000002,858.442,829.672,858.363,955.256,929.081,675.318,947.257,842.679,962.991,955.262,881.941,337.884,908.09,340.523,866.2239999999998,345.657,928.933,345.88199999999995,0.0,0.0,0.0,0.0,968.276,955.286,853.19,955.28,855.795,955.293,858.434,955.274,0.9967005,2
322.288,340.5019999999999,259.54400000000004,408.569,212.388,405.956,175.752,523.624,220.264,531.547,304.055,411.212,301.2870000000001,523.637,342.994,526.2080000000002,280.226,651.793,241.101,656.998,256.737,824.2760000000002,256.772,955.25,309.184,643.9590000000002,324.876,803.422,343.1930000000001,955.201,314.319,322.256,0.0,0.0,277.708,324.909,0.0,0.0,343.09,955.261,364.045,955.245,343.089,955.234,246.374,955.271,251.561,955.285,259.406,955.269,0.9830343,2
327.508,332.661,303.847,418.992,248.954,411.222,230.681,534.1669999999998,311.742,533.988,361.442,426.705,364.168,544.526,277.725,549.81,303.874,643.918,264.693,646.512,259.517,808.7080000000002,235.945,955.232,343.106,641.303,343.1980000000001,803.3889999999999,343.094,955.208,319.562,319.601,340.57199999999995,322.184,283.078,324.83,0.0,0.0,330.099,955.229,350.982,955.261,340.556,955.236,228.05900000000003,955.265,233.249,955.269,238.432,955.264,0.0069167316,1
387.527,335.3180000000001,364.16,421.568,311.786,411.131,303.808,507.955,293.449,523.632,416.393,426.892,434.715,544.545,400.686,534.134,363.95,641.359,324.848,641.273,303.798,813.922,282.881,955.244,395.43300000000005,646.505,385.052,816.528,369.272,955.246,369.355,322.252,392.796,322.188,343.147,330.052,0.0,0.0,0.0,0.0,0.0,0.0,366.737,955.263,275.113,955.262,275.116,955.272,282.982,955.267,0.97083735,2
513.136,343.223,450.281,408.642,510.531,416.382,552.485,534.077,596.743,510.65,387.72,408.507,361.36,521.034,411.106,526.205,442.501,659.648,479.155,662.2739999999999,528.881,840.107,552.317,955.27,403.338,657.059,403.216,811.2819999999998,374.562,955.258,510.614,327.486,0.0,0.0,489.572,327.516,0.0,0.0,0.0,0.0,0.0,0.0,371.923,955.274,0.0,0.0,0.0,0.0,0.0,0.0,0.17686582,5
450.328,327.427,429.568,411.244,377.159,408.481,343.216,523.625,361.395,617.785,489.672,424.126,507.943,531.372,492.214,617.862,426.8130000000001,641.351,384.969,638.769,382.265,811.37,369.338,955.227,468.648,643.953,447.671,824.3839999999999,413.787,955.248,432.153,319.58,460.831,319.539,411.187,327.472,471.285,324.87,411.109,955.279,426.885,955.291,413.726,955.26,0.0,0.0,0.0,0.0,374.532,955.235,0.022727191,0
541.94,342.996,596.783,413.726,575.903,413.773,555.107,531.373,526.261,609.887,615.231,411.168,594.172,531.511,528.807,594.284,581.134,646.507,560.274,646.502,544.555,808.783,531.3380000000002,955.247,599.5409999999998,646.505,617.7090000000002,824.42,677.8430000000002,955.265,539.3530000000002,324.92,554.894,324.874,0.0,0.0,594.149,327.455,0.0,0.0,0.0,0.0,680.579,955.277,513.216,955.279,0.0,0.0,531.476,955.275,0.005526483,5
0.0,0.0,1262.18,360.989,1199.58,347.278,1121.15,388.4,1042.81,382.465,0.0,0.0,0.0,0.0,0.0,0.0,1244.56,533.39,1199.51,525.513,1166.14,648.938,1150.48,715.6389999999999,1279.87,539.3,1279.86,676.393,0.0,0.0,0.0,0.0,0.0,0.0,1264.12,282.642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1150.47,715.6419999999998,1.0,6
392.825,330.1,387.634,421.552,340.458,408.554,324.709,510.538,337.94199999999995,575.981,442.524,429.357,463.409,536.762,416.385,596.883,384.872,646.529,345.755,643.891,324.948,808.784,303.943,955.244,416.339,649.129,408.644,806.2139999999998,398.014,955.233,385.067,319.497,408.599,322.276,366.77,324.796,429.327,343.074,0.0,0.0,0.0,0.0,390.194,955.247,301.243,955.261,298.686,955.269,306.501,955.266,0.0393745,4
1054.55,363.904,1099.12,442.496,1049.31,429.452,973.579,486.91,889.7510000000002,486.946,1159.09,447.83,1177.47,578.623,1117.28,528.819,1075.44,672.695,1033.73,664.834,1046.76,840.07,1057.21,955.265,1114.7,677.944,1120.06,842.7339999999998,1143.5,955.263,1054.68,345.825,1070.22,345.8830000000001,0.0,0.0,1112.07,364.025,0.0,0.0,0.0,0.0,1151.36,955.284,0.0,0.0,0.0,0.0,0.0,0.0,0.99973977,6
492.237,337.895,476.595,413.74300000000005,424.249,405.895,405.786,513.038,484.32,586.386,534.0419999999998,426.856,544.54,528.827,507.893,615.122,466.06,656.92,424.205,654.387,408.4980000000001,829.666,387.632,955.26,507.911,654.351,487.012,834.895,471.311,955.264,481.804,322.217,507.908,324.717,460.812,327.438,515.8340000000002,330.112,0.0,0.0,0.0,0.0,471.321,955.285,0.0,0.0,0.0,0.0,387.686,955.27,0.0040184855,5
398.039,335.271,392.796,426.739,342.987,413.828,322.241,515.849,343.165,557.711,447.841,429.456,471.239,555.016,421.552,562.856,387.605,662.199,350.94,659.6560000000002,340.444,821.7810000000002,324.955,955.24,426.781,662.2489999999998,408.631,826.927,390.194,955.259,384.945,322.172,408.625,322.195,366.619,337.886,429.326,340.4480000000001,0.0,0.0,0.0,0.0,390.17800000000005,955.282,322.173,955.256,324.7940000000001,955.274,330.045,955.267,0.47674683,5
275.126,324.831,264.697,408.638,209.769,408.594,191.416,534.073,290.84,557.637,324.851,411.105,343.217,533.9680000000002,254.22,513.245,280.372,651.788,238.611,654.4119999999998,246.402,829.632,256.868,955.254,322.115,646.558,343.024,816.507,348.357,955.246,259.428,306.579,285.598,309.134,238.454,322.123,303.784,324.717,343.1140000000001,955.279,0.0,0.0,345.851,955.261,254.223,955.271,0.0,0.0,259.498,955.277,0.0013941228,1
492.32,324.722,468.633,411.136,408.556,408.506,384.879,531.512,390.211,656.928,526.221,416.395,541.906,534.019,544.526,641.4019999999998,466.094,651.786,426.746,651.79,408.55300000000005,819.1460000000002,366.588,955.247,507.921,651.7719999999998,492.289,824.352,489.631,955.253,476.584,309.165,505.241,309.121,450.361,324.744,0.0,0.0,0.0,0.0,0.0,0.0,489.617,955.276,353.577,955.254,350.965,955.258,366.617,955.268,0.08790171,3
385.017,330.02,364.059,405.897,303.911,406.017,280.309,531.345,303.861,630.883,424.205,405.77,442.484,510.598,432.082,615.099,369.3730000000001,638.762,327.5420000000001,643.898,327.492,824.3919999999998,343.055,955.255,413.736,636.117,429.386,803.5319999999998,429.543,955.237,366.648,319.649,390.211,319.49,342.99300000000005,327.464,0.0,0.0,418.999,955.273,439.931,955.295,429.476,955.261,0.0,0.0,0.0,0.0,345.7290000000001,955.278,0.020829797,0
878.2139999999998,274.72700000000003,882.13,339.403,827.2230000000002,341.3769999999999,811.6080000000002,415.763,895.8489999999998,400.098,933.043,337.452,929.113,423.706,842.9680000000002,409.931,884.1560000000002,509.897,850.748,509.921,842.96,625.472,852.645,715.625,919.334,509.831,944.737,625.457,964.339,715.63,868.4010000000002,261.053,889.934,264.963,852.6339999999999,272.764,903.648,274.87,960.445,715.643,970.262,715.658,964.424,715.6389999999999,848.826,715.64,846.862,715.6510000000002,854.6310000000002,715.6360000000002,0.05698368,1
460.791,335.277,408.642,411.173,379.774,408.582,363.94,534.03,416.371,630.789,447.68300000000005,416.364,447.802,528.795,468.718,594.278,426.785,638.77,400.637,641.346,385.01,803.48,324.742,955.223,450.351,638.693,429.486,803.533,408.592,955.216,447.68,322.218,455.668,322.2920000000001,408.425,330.064,0.0,0.0,416.358,955.279,429.5,955.264,405.869,955.241,314.376,955.26,311.744,955.254,324.7990000000001,955.262,0.0045707226,4
544.5,330.1280000000001,489.54,405.908,450.486,400.696,398.032,494.877,460.806,575.943,518.434,408.5,515.778,515.786,536.712,581.2080000000002,489.712,636.141,468.567,638.68,489.543,829.6310000000002,492.258,955.26,513.247,636.06,492.195,824.3639999999998,471.30300000000005,955.232,531.359,322.201,544.57,322.12,492.284,327.456,0.0,0.0,0.0,0.0,0.0,0.0,471.299,955.262,0.0,0.0,0.0,0.0,0.0,0.0,0.32538408,4
466.037,322.254,447.859,416.357,390.193,408.492,356.2030000000001,494.824,366.655,526.258,507.9380000000001,426.797,531.316,518.4119999999998,510.418,541.948,429.577,641.3340000000002,390.198,638.736,384.896,824.3839999999999,382.283,955.244,471.301,643.957,453.043,827.002,442.486,955.255,450.30800000000005,309.112,473.956,311.8,429.455,324.938,489.67800000000005,332.639,0.0,0.0,0.0,0.0,442.544,955.272,0.0,0.0,0.0,0.0,384.966,955.251,0.9627954,2
324.8040000000001,316.907,330.12,408.647,280.257,411.121,280.293,513.254,296.018,549.773,387.578,408.626,403.196,510.427,403.346,573.2040000000002,335.33,641.3290000000002,301.247,643.891,298.594,819.199,288.246,955.249,369.27,638.77,387.531,816.5260000000002,408.536,955.233,309.159,301.388,340.55800000000005,301.332,298.603,322.225,361.367,322.218,398.06,955.254,416.4,955.282,408.51,955.254,288.183,955.277,285.633,955.288,293.444,955.269,0.40348735,4
570.571,268.913,509.919,321.8590000000001,513.809,321.843,570.6080000000002,402.156,572.515,386.514,502.028,321.863,537.308,404.079,0.0,0.0,523.635,505.946,537.2919999999998,507.847,592.151,603.94,601.924,715.6239999999998,509.902,505.921,509.89,615.684,492.318,715.632,556.8969999999998,257.10200000000003,0.0,0.0,523.634,264.969,0.0,0.0,0.0,0.0,0.0,0.0,492.274,715.643,601.9159999999998,715.6510000000002,607.836,715.6519999999998,602.0,715.645,0.24006462,1
468.734,332.677,492.295,411.17800000000005,479.11300000000006,408.577,473.895,510.522,450.312,536.759,510.517,413.82,473.957,526.2040000000002,447.792,552.455,479.1,636.008,476.517,633.485,500.049,803.441,552.4730000000002,955.237,476.497,636.096,450.495,813.962,445.176,955.245,458.262,322.056,486.985,322.187,447.836,324.77,510.568,332.705,424.223,955.252,0.0,0.0,447.722,955.263,552.405,955.255,555.085,955.269,557.656,955.263,0.52320075,1
871.446,343.083,929.061,426.87,887.1619999999998,426.725,889.7539999999998,515.842,834.845,523.656,973.402,429.454,1012.62,536.682,931.627,539.279,908.186,654.393,871.577,651.773,871.5169999999998,827.0060000000002,884.592,955.256,944.72,656.932,944.741,827.05,983.973,955.264,0.0,0.0,887.023,327.432,0.0,0.0,918.516,343.06,0.0,0.0,0.0,0.0,991.77,955.277,874.0939999999998,955.269,0.0,0.0,889.778,955.279,0.99618703,2
384.903,317.009,371.91,408.543,319.501,411.108,309.091,531.515,403.24,565.492,429.55,408.453,453.045,510.61,384.964,531.486,387.49300000000005,656.923,345.649,657.061,361.34,829.6030000000002,369.26,955.251,426.94,651.758,429.417,821.78,426.761,955.247,366.55800000000005,303.894,387.73800000000006,301.363,343.1230000000001,324.803,405.956,309.171,0.0,0.0,0.0,0.0,426.86800000000005,955.268,361.459,955.257,0.0,0.0,374.546,955.276,0.0061086416,1
340.531,324.816,296.017,411.122,238.536,408.562,201.888,523.568,256.752,549.754,345.775,411.249,345.775,510.45,361.376,531.447,306.5420000000001,654.38,272.505,657.038,280.464,824.4069999999998,280.23,955.246,345.677,649.175,363.927,813.904,363.962,955.227,322.321,309.164,343.071,311.736,282.869,322.063,0.0,0.0,361.411,955.263,377.167,955.265,358.85,955.245,267.318,955.253,264.684,955.271,280.36400000000003,955.265,0.9722475,2
348.47,330.1,319.61,411.179,262.10400000000004,408.534,241.054,528.759,259.422,641.266,369.311,418.989,387.535,531.422,385.015,635.9630000000002,322.286,646.523,283.084,646.564,259.522,808.681,215.017,955.233,361.371,643.913,348.395,808.683,343.0490000000001,955.221,337.846,322.066,358.839,319.63,301.328,327.529,0.0,0.0,0.0,0.0,0.0,0.0,337.875,955.244,207.105,955.264,207.139,955.268,214.977,955.263,0.012742043,0
452.978,322.091,426.804,411.175,369.324,408.415,343.233,531.3919999999998,366.642,630.803,476.486,421.634,489.654,528.844,489.485,625.581,429.525,657.0139999999999,390.27,656.9680000000002,400.614,837.475,0.0,0.0,468.796,657.0239999999999,445.169,840.1210000000002,0.0,0.0,439.878,306.467,463.382,304.0420000000001,408.515,324.723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031354308,0
384.9,324.8520000000001,337.945,411.115,282.908,408.637,256.735,531.429,301.157,555.016,387.627,411.15,392.851,510.628,398.051,534.177,345.793,657.047,311.71,659.682,322.158,826.9789999999998,322.154,955.249,384.918,654.38,395.463,808.689,405.965,955.233,366.662,311.756,384.879,311.717,324.849,322.295,0.0,0.0,400.694,955.271,0.0,0.0,405.849,955.253,317.01,955.246,0.0,0.0,324.817,955.268,0.94342,2
683.14,345.8230000000001,649.172,426.742,623.024,411.1880000000001,654.4019999999998,539.325,693.664,510.562,675.29,432.031,690.982,555.063,678.039,515.811,641.403,646.524,638.701,646.568,670.1139999999998,808.715,698.8889999999999,955.254,651.7919999999998,646.547,628.262,803.4010000000002,594.144,955.242,670.105,335.3,691.0319999999998,335.265,638.612,343.237,0.0,0.0,0.0,0.0,0.0,0.0,591.536,955.266,696.265,955.279,701.4630000000002,955.288,704.085,955.276,0.8584307,1
1023.19,366.662,1059.79,437.30300000000005,1030.98,424.179,0.0,0.0,0.0,0.0,1096.31,450.4980000000001,1070.28,573.372,1018.04,667.451,991.804,664.8330000000002,963.039,656.959,934.334,806.0010000000002,928.883,936.862,1017.98,677.84,1018.0,829.595,1033.58,955.253,1031.01,353.61,1038.88,363.96,0.0,0.0,1078.06,379.728,1015.33,955.271,1036.2,955.302,1033.72,955.276,874.091,918.522,881.882,918.547,931.585,955.253,0.45710406,0
0.0,0.0,345.769,385.065,366.789,403.264,332.645,560.2769999999998,445.131,594.273,322.247,369.273,348.358,494.814,421.61300000000006,429.471,350.99300000000005,719.824,361.431,727.61,374.521,955.19,0.0,0.0,345.791,719.804,371.881,908.09,0.0,0.0,0.0,0.0,0.0,0.0,413.794,280.372,345.87,282.894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6
533.984,358.776,468.655,424.125,442.483,413.718,405.965,534.063,492.317,552.399,492.209,426.788,489.579,536.737,541.943,533.976,471.321,636.1030000000002,460.8730000000001,638.655,492.298,803.539,518.373,955.255,487.016,636.062,466.021,803.4110000000002,426.706,955.21,528.888,343.034,0.0,0.0,492.335,342.982,0.0,0.0,0.0,0.0,0.0,0.0,418.965,955.241,523.5740000000002,955.278,526.2090000000002,955.281,523.5880000000002,955.275,0.8840077,2
490.322,253.259,451.119,335.399,400.171,337.454,427.599,427.546,494.286,413.865,505.958,325.753,525.49,400.179,447.267,402.148,462.772,505.935,429.621,505.969,441.275,617.672,449.148,715.637,492.323,505.918,476.583,617.688,411.879,688.1619999999998,476.514,243.485,484.436,243.396,435.416,264.961,0.0,0.0,415.851,707.77,0.0,0.0,396.202,692.039,458.906,715.653,456.962,715.6569999999998,456.939,715.654,0.027632564,1
392.847,348.455,324.891,408.624,282.875,408.419,241.251,531.531,285.6040000000001,633.49,369.25,411.234,366.659,523.597,390.254,599.465,340.48,654.3919999999998,303.9120000000001,656.97,301.278,824.434,283.0420000000001,955.259,366.709,651.775,377.139,821.7539999999998,382.275,955.252,387.68300000000005,337.9380000000001,0.0,0.0,358.837,335.311,0.0,0.0,0.0,0.0,0.0,0.0,382.298,955.266,282.9890000000001,955.263,0.0,0.0,283.024,955.268,0.29431334,0
1002.22,350.991,944.726,437.31,889.7260000000001,429.499,858.3810000000002,528.803,871.554,565.452,994.445,447.654,1012.58,552.379,994.469,573.32,947.332,670.115,908.163,667.467,887.203,827.007,840.03,955.232,983.901,672.7180000000002,970.783,845.408,952.489,955.265,991.796,340.495,0.0,0.0,952.44,345.75699999999995,0.0,0.0,0.0,0.0,0.0,0.0,952.516,955.284,834.845,955.271,832.237,955.27,832.245,955.25,0.99624586,2
405.976,306.586,387.693,405.96,332.64,408.572,345.658,534.1419999999998,447.617,594.178,447.731,403.328,471.42800000000005,510.543,468.634,617.802,408.48800000000006,672.682,366.647,677.9169999999998,369.398,850.549,0.0,0.0,450.273,662.2330000000002,460.86300000000006,845.2339999999998,466.066,955.256,387.49,301.295,408.581,296.08,361.355,324.731,0.0,0.0,0.0,0.0,0.0,0.0,468.624,955.281,0.0,0.0,0.0,0.0,0.0,0.0,0.0011984408,5
531.3340000000002,335.249,474.006,408.546,429.463,400.712,392.856,534.065,411.142,662.204,526.2130000000002,424.156,531.503,536.672,528.776,638.7040000000002,474.007,662.232,439.904,662.2139999999998,447.848,847.8739999999998,0.0,0.0,513.14,662.2389999999998,489.606,850.54,0.0,0.0,513.139,322.124,531.572,322.197,476.49300000000005,324.737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007661581,3
1048.67,294.341,1119.22,351.2340000000001,1072.16,341.411,1052.54,413.837,1029.03,466.745,1166.23,359.00699999999995,1166.17,460.862,1062.37,490.257,1074.19,533.356,1042.77,523.597,1007.52,625.434,1038.82,715.6389999999999,1107.48,541.1659999999998,1103.46,660.7130000000002,0.0,0.0,1048.63,280.626,1058.52,282.595,0.0,0.0,1103.54,282.612,0.0,0.0,0.0,0.0,0.0,0.0,1030.99,715.65,1032.96,715.6619999999998,1042.75,715.6489999999999,0.27975243,0
468.673,356.173,405.764,405.979,390.30300000000005,408.43,387.527,547.177,437.346,636.148,411.17,405.881,0.0,0.0,0.0,0.0,413.731,646.55,408.47,654.313,408.512,806.1489999999999,384.983,955.213,426.752,641.3380000000002,411.164,803.403,405.833,955.192,466.069,340.50699999999995,0.0,0.0,437.275,335.302,0.0,0.0,0.0,0.0,0.0,0.0,405.939,955.241,0.0,0.0,0.0,0.0,384.956,955.241,0.02234757,0
908.112,343.079,908.16,432.019,847.8580000000002,429.528,824.341,534.175,866.2080000000002,594.294,970.915,429.588,991.763,544.48,931.657,596.886,905.443,667.485,858.437,664.8489999999998,842.6469999999998,829.7,829.591,955.251,949.882,672.65,965.572,850.5269999999998,986.491,955.263,889.8389999999998,327.521,916.005,324.878,871.492,345.853,931.763,340.50699999999995,0.0,0.0,0.0,0.0,983.979,955.276,829.627,955.271,827.028,955.281,829.683,955.277,0.28423017,4
739.117,274.81,750.847,351.09,707.715,349.2340000000001,688.137,425.627,680.215,494.226,793.9580000000002,351.1269999999999,807.695,433.483,807.5989999999998,511.849,741.049,509.85,711.6339999999999,507.893,701.9019999999998,617.552,699.949,715.6060000000001,770.393,511.805,764.549,621.585,770.443,715.625,729.3919999999998,266.971,745.076,266.954,727.321,274.723,768.441,274.731,760.676,715.6360000000002,774.3739999999998,715.654,770.447,715.64,697.9830000000002,715.6239999999998,695.995,715.6389999999999,703.8489999999998,715.617,0.19345406,3
1279.85,304.101,1279.83,362.901,1213.18,345.278,1121.19,368.735,1036.88,366.832,0.0,0.0,0.0,0.0,0.0,0.0,1240.61,541.271,1197.5,533.36,1150.5,664.632,0.0,0.0,1279.86,552.967,1279.84,695.998,0.0,0.0,1279.85,290.446,1279.88,288.441,1260.17,292.386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999955,6
889.8989999999999,343.056,947.32,416.395,942.128,411.17800000000005,931.649,528.7959999999998,868.89,552.249,949.955,421.602,855.821,492.153,782.466,468.621,926.366,656.926,900.253,656.975,900.232,824.2689999999999,910.627,955.232,949.872,654.4209999999998,952.531,829.635,970.911,955.254,0.0,0.0,905.525,327.459,0.0,0.0,934.306,343.1269999999999,0.0,0.0,0.0,0.0,976.097,955.277,895.051,955.274,0.0,0.0,913.407,955.265,0.953251,2
403.216,337.936,345.709,408.642,306.513,405.97,269.87,515.743,348.344,547.168,384.935,418.934,382.369,500.078,398.076,531.5419999999998,351.03,630.872,327.413,633.498,340.499,800.84,327.441,955.206,379.725,628.2230000000002,363.986,795.6160000000001,340.47,934.263,387.609,324.762,0.0,0.0,353.576,332.716,0.0,0.0,358.831,955.2,364.112,955.176,330.03,955.226,340.522,955.238,324.893,955.27,327.408,955.244,0.64683723,5
392.884,335.244,337.851,405.769,324.82,403.341,309.107,539.3480000000002,392.896,534.129,345.792,403.338,340.5490000000001,518.375,390.229,534.033,348.37,656.99,340.559,657.067,327.52,824.329,301.212,955.255,364.054,656.954,366.789,821.794,366.609,955.256,387.731,319.639,0.0,0.0,366.752,322.141,0.0,0.0,0.0,0.0,0.0,0.0,366.59,955.274,0.0,0.0,0.0,0.0,303.858,955.284,0.6700768,5
738.1080000000002,358.793,800.88,426.842,785.1,424.22,795.653,528.7819999999998,740.725,534.061,813.905,429.424,845.435,549.794,756.347,573.175,800.86,662.2489999999998,795.659,662.245,824.3610000000001,832.2410000000001,866.188,955.258,800.883,664.823,748.585,845.2510000000002,730.206,955.266,0.0,0.0,743.197,343.126,0.0,0.0,764.345,345.826,0.0,0.0,0.0,0.0,0.0,0.0,871.4580000000002,955.274,0.0,0.0,871.492,955.275,0.89536095,2
366.757,330.077,363.923,421.617,306.532,413.739,280.279,528.799,304.034,510.622,408.578,424.262,426.72,531.531,476.541,502.628,364.177,646.576,327.493,649.1569999999998,303.9840000000001,816.5189999999999,277.69,955.25,403.224,643.946,382.29,811.335,350.972,955.244,358.833,319.619,384.943,322.217,340.482,327.515,398.065,340.53,345.741,955.283,356.212,955.303,345.8730000000001,955.263,264.639,955.258,267.283,955.275,277.725,955.273,0.9958603,6
390.3130000000001,340.561,327.395,405.891,311.7290000000001,403.254,275.12,534.161,366.758,552.3330000000002,345.745,408.48800000000006,335.273,526.249,382.32,547.16,324.83,659.687,309.14,662.245,311.793,840.046,301.259,955.264,343.146,659.675,358.856,832.2410000000001,366.668,955.258,387.641,324.764,0.0,0.0,364.05300000000005,324.802,0.0,0.0,0.0,0.0,0.0,0.0,366.663,955.282,0.0,0.0,0.0,0.0,0.0,0.0,0.4185425,5
510.655,324.81,484.346,416.395,426.736,408.61,390.245,518.336,426.834,599.432,536.7,426.763,544.564,526.226,513.239,591.572,473.987,656.932,434.713,654.408,437.31,827.066,0.0,0.0,513.232,654.399,492.365,829.63,476.489,955.261,494.831,311.775,515.87,316.909,471.195,324.818,0.0,0.0,0.0,0.0,0.0,0.0,476.537,955.273,0.0,0.0,0.0,0.0,0.0,0.0,0.030584991,4
576.07,337.934,539.285,413.77,489.523,405.957,450.482,518.336,458.26,638.783,594.275,426.816,602.1419999999998,541.961,596.9119999999998,656.9689999999998,531.4069999999998,646.506,492.117,643.915,492.249,824.3710000000002,489.721,955.227,570.616,646.56,541.95,824.443,513.265,955.238,570.632,322.272,589.036,324.837,534.126,324.886,0.0,0.0,0.0,0.0,0.0,0.0,513.201,955.249,0.0,0.0,0.0,0.0,489.644,955.23,0.03347245,3
895.834,272.798,884.1469999999998,347.285,827.27,347.283,803.698,407.98800000000006,821.312,462.902,940.911,347.297,966.336,427.622,960.427,396.259,882.132,511.88,846.815,509.935,835.048,619.673,835.057,715.6289999999998,917.324,513.818,933.082,631.328,948.777,715.638,884.0139999999999,259.214,901.757,261.039,858.5880000000002,274.77,915.339,272.877,0.0,0.0,0.0,0.0,950.673,715.6519999999998,831.16,715.654,829.192,715.6619999999998,837.008,715.6469999999998,0.9965602,2
994.31,337.894,1036.37,426.913,991.86,416.334,921.176,421.561,866.303,348.461,1088.55,437.263,1119.97,552.4730000000002,1033.73,578.616,1007.5,672.676,973.554,667.441,978.7,847.962,1002.24,955.25,1036.19,677.87,1018.04,858.426,0.0,0.0,0.0,0.0,1010.0,324.725,0.0,0.0,1038.93,343.1090000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99999666,6
400.237,265.02,398.151,325.751,341.414,321.872,337.548,400.139,417.789,382.57,451.128,331.5630000000001,447.133,409.954,368.766,386.501,394.318,492.253,357.088,492.209,351.146,603.96,349.221,715.6210000000002,429.467,494.142,425.606,603.979,415.763,715.6010000000001,392.287,255.186,413.911,257.071,372.742,263.021,429.584,264.97700000000003,419.766,715.638,433.48800000000006,715.613,411.934,715.6289999999998,345.291,715.6460000000002,341.39,715.65,351.152,715.6389999999999,0.028395623,1
510.578,345.639,494.80800000000005,413.718,447.645,405.964,398.026,497.515,437.323,581.169,552.222,426.722,549.788,513.2869999999998,552.269,578.559,489.555,638.681,452.991,638.63,439.876,824.375,421.598,955.26,518.341,638.775,500.105,824.423,476.543,955.263,497.452,327.395,528.8,330.087,481.767,332.652,544.559,343.147,0.0,0.0,0.0,0.0,476.535,955.286,0.0,0.0,0.0,0.0,421.608,955.272,0.45975137,4
939.491,330.035,928.991,429.37,866.2180000000002,421.642,834.873,528.889,806.072,507.932,991.74,437.282,999.606,552.339,1012.65,549.76,895.015,659.699,850.576,656.9689999999998,824.328,826.997,803.42,955.26,939.522,667.449,923.742,848.035,910.692,955.263,929.048,319.613,952.596,322.305,907.975,332.67800000000005,968.294,345.658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,803.425,955.275,0.9991238,2
908.075,343.05300000000005,897.68,426.89,845.22,426.87,821.7660000000002,523.618,793.013,531.481,952.655,426.872,973.436,515.783,994.31,549.7040000000002,897.672,649.192,858.429,649.1759999999998,866.301,824.3860000000002,871.5010000000002,955.244,936.876,651.74,929.045,827.034,926.299,955.248,889.8560000000001,327.451,915.963,324.887,868.9960000000002,345.691,931.564,337.917,0.0,0.0,0.0,0.0,928.945,955.275,863.6030000000002,955.277,868.83,955.299,879.291,955.268,0.99936205,2
450.45,322.235,429.557,416.352,379.694,408.455,330.111,513.151,356.254,453.036,489.619,426.8,502.673,523.601,505.30800000000005,533.974,424.11,638.675,382.322,636.107,366.667,808.673,340.506,955.235,463.464,638.729,447.86300000000006,819.15,437.346,955.246,437.29,309.09,466.05,309.142,413.778,324.865,471.357,324.956,426.842,955.279,442.554,955.299,434.735,955.264,330.077,955.256,330.042,955.266,340.5019999999999,955.265,0.9956651,2
615.019,345.759,594.127,426.73800000000006,547.145,413.801,510.634,523.629,534.021,487.013,636.193,429.509,635.974,531.448,638.8340000000002,536.722,591.637,638.702,560.217,638.694,555.12,793.035,513.035,955.213,617.695,638.738,596.756,800.827,570.7330000000002,955.211,596.908,330.11300000000006,620.49,335.306,576.003,340.552,636.1030000000002,345.67800000000005,568.052,955.29,586.372,955.276,565.4780000000002,955.243,507.892,955.253,505.316,955.252,513.095,955.251,0.9915044,2
382.338,324.745,332.72,408.548,301.193,408.423,280.308,541.909,332.6430000000001,638.634,366.753,411.116,374.523,528.805,392.788,596.929,345.853,643.935,319.639,651.73,322.052,813.9760000000001,303.976,955.247,382.273,638.762,384.921,795.6619999999998,371.865,955.205,364.079,309.165,384.836,309.13,324.882,324.818,0.0,0.0,387.569,955.238,0.0,0.0,366.701,955.239,301.237,955.279,303.925,955.294,309.092,955.27,0.016295373,0
